timestamp,event_type,value
1745418784.826071,tick,"{'v1': 2875, 'v2': 5750, 'v3': 8625}"
1745418784.8260746,tick,"{'v1': 2876, 'v2': 5752, 'v3': 8628}"
1745418784.8260782,tick,"{'v1': 2877, 'v2': 5754, 'v3': 8631}"
1745418784.8260818,tick,"{'v1': 2878, 'v2': 5756, 'v3': 8634}"
1745418784.826085,tick,"{'v1': 2879, 'v2': 5758, 'v3': 8637}"
1745418784.8260887,tick,"{'v1': 2880, 'v2': 5760, 'v3': 8640}"
1745418784.8260922,tick,"{'v1': 2881, 'v2': 5762, 'v3': 8643}"
1745418784.8260958,tick,"{'v1': 2882, 'v2': 5764, 'v3': 8646}"
1745418784.8260992,tick,"{'v1': 2883, 'v2': 5766, 'v3': 8649}"
1745418784.8261027,tick,"{'v1': 2884, 'v2': 5768, 'v3': 8652}"
1745418784.8261063,tick,"{'v1': 2885, 'v2': 5770, 'v3': 8655}"
1745418784.82611,tick,"{'v1': 2886, 'v2': 5772, 'v3': 8658}"
1745418784.8261132,tick,"{'v1': 2887, 'v2': 5774, 'v3': 8661}"
1745418784.8261168,tick,"{'v1': 2888, 'v2': 5776, 'v3': 8664}"
1745418784.8261201,tick,"{'v1': 2889, 'v2': 5778, 'v3': 8667}"
1745418784.8261237,tick,"{'v1': 2890, 'v2': 5780, 'v3': 8670}"
1745418784.8261273,tick,"{'v1': 2891, 'v2': 5782, 'v3': 8673}"
1745418784.8261309,tick,"{'v1': 2892, 'v2': 5784, 'v3': 8676}"
1745418784.8261342,tick,"{'v1': 2893, 'v2': 5786, 'v3': 8679}"
1745418784.8261378,tick,"{'v1': 2894, 'v2': 5788, 'v3': 8682}"
1745418784.8261414,tick,"{'v1': 2895, 'v2': 5790, 'v3': 8685}"
1745418784.826145,tick,"{'v1': 2896, 'v2': 5792, 'v3': 8688}"
1745418784.8261483,tick,"{'v1': 2897, 'v2': 5794, 'v3': 8691}"
1745418784.8261518,tick,"{'v1': 2898, 'v2': 5796, 'v3': 8694}"
1745418784.8261554,tick,"{'v1': 2899, 'v2': 5798, 'v3': 8697}"
1745418784.826159,tick,"{'v1': 2900, 'v2': 5800, 'v3': 8700}"
1745418784.8261623,tick,"{'v1': 2901, 'v2': 5802, 'v3': 8703}"
1745418784.826166,tick,"{'v1': 2902, 'v2': 5804, 'v3': 8706}"
1745418784.8261693,tick,"{'v1': 2903, 'v2': 5806, 'v3': 8709}"
1745418784.8261728,tick,"{'v1': 2904, 'v2': 5808, 'v3': 8712}"
1745418784.8261762,tick,"{'v1': 2905, 'v2': 5810, 'v3': 8715}"
1745418784.8261797,tick,"{'v1': 2906, 'v2': 5812, 'v3': 8718}"
1745418784.8261833,tick,"{'v1': 2907, 'v2': 5814, 'v3': 8721}"
1745418784.826187,tick,"{'v1': 2908, 'v2': 5816, 'v3': 8724}"
1745418784.8261902,tick,"{'v1': 2909, 'v2': 5818, 'v3': 8727}"
1745418784.8261938,tick,"{'v1': 2910, 'v2': 5820, 'v3': 8730}"
1745418784.8261974,tick,"{'v1': 2911, 'v2': 5822, 'v3': 8733}"
1745418784.8262007,tick,"{'v1': 2912, 'v2': 5824, 'v3': 8736}"
1745418784.8262043,tick,"{'v1': 2913, 'v2': 5826, 'v3': 8739}"
1745418784.826208,tick,"{'v1': 2914, 'v2': 5828, 'v3': 8742}"
1745418784.8262112,tick,"{'v1': 2915, 'v2': 5830, 'v3': 8745}"
1745418784.826215,tick,"{'v1': 2916, 'v2': 5832, 'v3': 8748}"
1745418784.8262181,tick,"{'v1': 2917, 'v2': 5834, 'v3': 8751}"
1745418784.826222,tick,"{'v1': 2918, 'v2': 5836, 'v3': 8754}"
1745418784.826225,tick,"{'v1': 2919, 'v2': 5838, 'v3': 8757}"
1745418784.8262286,tick,"{'v1': 2920, 'v2': 5840, 'v3': 8760}"
1745418784.8262324,tick,"{'v1': 2921, 'v2': 5842, 'v3': 8763}"
1745418784.8262355,tick,"{'v1': 2922, 'v2': 5844, 'v3': 8766}"
1745418784.8262393,tick,"{'v1': 2923, 'v2': 5846, 'v3': 8769}"
1745418784.8262424,tick,"{'v1': 2924, 'v2': 5848, 'v3': 8772}"
1745418784.8262463,tick,"{'v1': 2925, 'v2': 5850, 'v3': 8775}"
1745418784.8262498,tick,"{'v1': 2926, 'v2': 5852, 'v3': 8778}"
1745418784.826253,tick,"{'v1': 2927, 'v2': 5854, 'v3': 8781}"
1745418784.8262568,tick,"{'v1': 2928, 'v2': 5856, 'v3': 8784}"
1745418784.8262599,tick,"{'v1': 2929, 'v2': 5858, 'v3': 8787}"
1745418784.826264,tick,"{'v1': 2930, 'v2': 5860, 'v3': 8790}"
1745418784.8262672,tick,"{'v1': 2931, 'v2': 5862, 'v3': 8793}"
1745418784.8262708,tick,"{'v1': 2932, 'v2': 5864, 'v3': 8796}"
1745418784.8262744,tick,"{'v1': 2933, 'v2': 5866, 'v3': 8799}"
1745418784.826278,tick,"{'v1': 2934, 'v2': 5868, 'v3': 8802}"
1745418784.8262813,tick,"{'v1': 2935, 'v2': 5870, 'v3': 8805}"
1745418784.826285,tick,"{'v1': 2936, 'v2': 5872, 'v3': 8808}"
1745418784.8262882,tick,"{'v1': 2937, 'v2': 5874, 'v3': 8811}"
1745418784.8262918,tick,"{'v1': 2938, 'v2': 5876, 'v3': 8814}"
1745418784.8262954,tick,"{'v1': 2939, 'v2': 5878, 'v3': 8817}"
1745418784.8262987,tick,"{'v1': 2940, 'v2': 5880, 'v3': 8820}"
1745418784.8263023,tick,"{'v1': 2941, 'v2': 5882, 'v3': 8823}"
1745418784.8263059,tick,"{'v1': 2942, 'v2': 5884, 'v3': 8826}"
1745418784.8263092,tick,"{'v1': 2943, 'v2': 5886, 'v3': 8829}"
1745418784.8263128,tick,"{'v1': 2944, 'v2': 5888, 'v3': 8832}"
1745418784.8263164,tick,"{'v1': 2945, 'v2': 5890, 'v3': 8835}"
1745418784.8263202,tick,"{'v1': 2946, 'v2': 5892, 'v3': 8838}"
1745418784.8263235,tick,"{'v1': 2947, 'v2': 5894, 'v3': 8841}"
1745418784.826327,tick,"{'v1': 2948, 'v2': 5896, 'v3': 8844}"
1745418784.8263304,tick,"{'v1': 2949, 'v2': 5898, 'v3': 8847}"
1745418784.826334,tick,"{'v1': 2950, 'v2': 5900, 'v3': 8850}"
1745418784.8263376,tick,"{'v1': 2951, 'v2': 5902, 'v3': 8853}"
1745418784.826341,tick,"{'v1': 2952, 'v2': 5904, 'v3': 8856}"
1745418784.8263445,tick,"{'v1': 2953, 'v2': 5906, 'v3': 8859}"
1745418784.826348,tick,"{'v1': 2954, 'v2': 5908, 'v3': 8862}"
1745418784.8263516,tick,"{'v1': 2955, 'v2': 5910, 'v3': 8865}"
1745418784.826355,tick,"{'v1': 2956, 'v2': 5912, 'v3': 8868}"
1745418784.8263586,tick,"{'v1': 2957, 'v2': 5914, 'v3': 8871}"
1745418784.826362,tick,"{'v1': 2958, 'v2': 5916, 'v3': 8874}"
1745418784.8263655,tick,"{'v1': 2959, 'v2': 5918, 'v3': 8877}"
1745418784.8263838,tick,"{'v1': 2960, 'v2': 5920, 'v3': 8880}"
1745418784.8263876,tick,"{'v1': 2961, 'v2': 5922, 'v3': 8883}"
1745418784.8263912,tick,"{'v1': 2962, 'v2': 5924, 'v3': 8886}"
1745418784.8263948,tick,"{'v1': 2963, 'v2': 5926, 'v3': 8889}"
1745418784.8263984,tick,"{'v1': 2964, 'v2': 5928, 'v3': 8892}"
1745418784.826402,tick,"{'v1': 2965, 'v2': 5930, 'v3': 8895}"
1745418784.8264053,tick,"{'v1': 2966, 'v2': 5932, 'v3': 8898}"
1745418784.8264089,tick,"{'v1': 2967, 'v2': 5934, 'v3': 8901}"
1745418784.8264124,tick,"{'v1': 2968, 'v2': 5936, 'v3': 8904}"
1745418784.826416,tick,"{'v1': 2969, 'v2': 5938, 'v3': 8907}"
1745418784.8264198,tick,"{'v1': 2970, 'v2': 5940, 'v3': 8910}"
1745418784.8264234,tick,"{'v1': 2971, 'v2': 5942, 'v3': 8913}"
1745418784.8264272,tick,"{'v1': 2972, 'v2': 5944, 'v3': 8916}"
1745418784.8264306,tick,"{'v1': 2973, 'v2': 5946, 'v3': 8919}"
1745418784.8264344,tick,"{'v1': 2974, 'v2': 5948, 'v3': 8922}"
1745418784.826438,tick,"{'v1': 2975, 'v2': 5950, 'v3': 8925}"
1745418784.8264415,tick,"{'v1': 2976, 'v2': 5952, 'v3': 8928}"
1745418784.826445,tick,"{'v1': 2977, 'v2': 5954, 'v3': 8931}"
1745418784.8264487,tick,"{'v1': 2978, 'v2': 5956, 'v3': 8934}"
1745418784.8264523,tick,"{'v1': 2979, 'v2': 5958, 'v3': 8937}"
1745418784.8264558,tick,"{'v1': 2980, 'v2': 5960, 'v3': 8940}"
1745418784.8264594,tick,"{'v1': 2981, 'v2': 5962, 'v3': 8943}"
1745418784.826463,tick,"{'v1': 2982, 'v2': 5964, 'v3': 8946}"
1745418784.8264663,tick,"{'v1': 2983, 'v2': 5966, 'v3': 8949}"
1745418784.82647,tick,"{'v1': 2984, 'v2': 5968, 'v3': 8952}"
1745418784.8264737,tick,"{'v1': 2985, 'v2': 5970, 'v3': 8955}"
1745418784.8264773,tick,"{'v1': 2986, 'v2': 5972, 'v3': 8958}"
1745418784.8264809,tick,"{'v1': 2987, 'v2': 5974, 'v3': 8961}"
1745418784.8264844,tick,"{'v1': 2988, 'v2': 5976, 'v3': 8964}"
1745418784.826488,tick,"{'v1': 2989, 'v2': 5978, 'v3': 8967}"
1745418784.8264916,tick,"{'v1': 2990, 'v2': 5980, 'v3': 8970}"
1745418784.8264952,tick,"{'v1': 2991, 'v2': 5982, 'v3': 8973}"
1745418784.8264987,tick,"{'v1': 2992, 'v2': 5984, 'v3': 8976}"
1745418784.8265023,tick,"{'v1': 2993, 'v2': 5986, 'v3': 8979}"
1745418784.826506,tick,"{'v1': 2994, 'v2': 5988, 'v3': 8982}"
1745418784.8265095,tick,"{'v1': 2995, 'v2': 5990, 'v3': 8985}"
1745418784.826526,tick,"{'v1': 2996, 'v2': 5992, 'v3': 8988}"
1745418784.8265295,tick,"{'v1': 2997, 'v2': 5994, 'v3': 8991}"
1745418784.8265374,tick,"{'v1': 2998, 'v2': 5996, 'v3': 8994}"
1745418784.8265417,tick,"{'v1': 2999, 'v2': 5998, 'v3': 8997}"
1745418784.8265452,tick,"{'v1': 3000, 'v2': 6000, 'v3': 9000}"
1745418784.8265488,tick,"{'v1': 3001, 'v2': 6002, 'v3': 9003}"
1745418784.8265524,tick,"{'v1': 3002, 'v2': 6004, 'v3': 9006}"
1745418784.8265557,tick,"{'v1': 3003, 'v2': 6006, 'v3': 9009}"
1745418784.8265595,tick,"{'v1': 3004, 'v2': 6008, 'v3': 9012}"
1745418784.826563,tick,"{'v1': 3005, 'v2': 6010, 'v3': 9015}"
1745418784.8265665,tick,"{'v1': 3006, 'v2': 6012, 'v3': 9018}"
1745418784.82657,tick,"{'v1': 3007, 'v2': 6014, 'v3': 9021}"
1745418784.8265734,tick,"{'v1': 3008, 'v2': 6016, 'v3': 9024}"
1745418784.826577,tick,"{'v1': 3009, 'v2': 6018, 'v3': 9027}"
1745418784.8265805,tick,"{'v1': 3010, 'v2': 6020, 'v3': 9030}"
1745418784.8265839,tick,"{'v1': 3011, 'v2': 6022, 'v3': 9033}"
1745418784.8265874,tick,"{'v1': 3012, 'v2': 6024, 'v3': 9036}"
1745418784.826591,tick,"{'v1': 3013, 'v2': 6026, 'v3': 9039}"
1745418784.8265944,tick,"{'v1': 3014, 'v2': 6028, 'v3': 9042}"
1745418784.826598,tick,"{'v1': 3015, 'v2': 6030, 'v3': 9045}"
1745418784.8266015,tick,"{'v1': 3016, 'v2': 6032, 'v3': 9048}"
1745418784.8266048,tick,"{'v1': 3017, 'v2': 6034, 'v3': 9051}"
1745418784.8266084,tick,"{'v1': 3018, 'v2': 6036, 'v3': 9054}"
1745418784.8266118,tick,"{'v1': 3019, 'v2': 6038, 'v3': 9057}"
1745418784.8266153,tick,"{'v1': 3020, 'v2': 6040, 'v3': 9060}"
1745418784.826619,tick,"{'v1': 3021, 'v2': 6042, 'v3': 9063}"
1745418784.8266222,tick,"{'v1': 3022, 'v2': 6044, 'v3': 9066}"
1745418784.8266258,tick,"{'v1': 3023, 'v2': 6046, 'v3': 9069}"
1745418784.8266292,tick,"{'v1': 3024, 'v2': 6048, 'v3': 9072}"
1745418784.8266327,tick,"{'v1': 3025, 'v2': 6050, 'v3': 9075}"
1745418784.8266363,tick,"{'v1': 3026, 'v2': 6052, 'v3': 9078}"
1745418784.8266397,tick,"{'v1': 3027, 'v2': 6054, 'v3': 9081}"
1745418784.8266432,tick,"{'v1': 3028, 'v2': 6056, 'v3': 9084}"
1745418784.8266468,tick,"{'v1': 3029, 'v2': 6058, 'v3': 9087}"
1745418784.8266501,tick,"{'v1': 3030, 'v2': 6060, 'v3': 9090}"
1745418784.8266537,tick,"{'v1': 3031, 'v2': 6062, 'v3': 9093}"
1745418784.8266573,tick,"{'v1': 3032, 'v2': 6064, 'v3': 9096}"
1745418784.8266609,tick,"{'v1': 3033, 'v2': 6066, 'v3': 9099}"
1745418784.8266642,tick,"{'v1': 3034, 'v2': 6068, 'v3': 9102}"
1745418784.8266678,tick,"{'v1': 3035, 'v2': 6070, 'v3': 9105}"
1745418784.8266714,tick,"{'v1': 3036, 'v2': 6072, 'v3': 9108}"
1745418784.826675,tick,"{'v1': 3037, 'v2': 6074, 'v3': 9111}"
1745418784.8266783,tick,"{'v1': 3038, 'v2': 6076, 'v3': 9114}"
1745418784.8266819,tick,"{'v1': 3039, 'v2': 6078, 'v3': 9117}"
1745418784.8266852,tick,"{'v1': 3040, 'v2': 6080, 'v3': 9120}"
1745418784.8266888,tick,"{'v1': 3041, 'v2': 6082, 'v3': 9123}"
1745418784.8266923,tick,"{'v1': 3042, 'v2': 6084, 'v3': 9126}"
1745418784.826696,tick,"{'v1': 3043, 'v2': 6086, 'v3': 9129}"
1745418784.8266993,tick,"{'v1': 3044, 'v2': 6088, 'v3': 9132}"
1745418784.8267028,tick,"{'v1': 3045, 'v2': 6090, 'v3': 9135}"
1745418784.8267076,tick,"{'v1': 3046, 'v2': 6092, 'v3': 9138}"
1745418784.8267133,tick,"{'v1': 3047, 'v2': 6094, 'v3': 9141}"
1745418784.8267198,tick,"{'v1': 3048, 'v2': 6096, 'v3': 9144}"
1745418784.8267264,tick,"{'v1': 3049, 'v2': 6098, 'v3': 9147}"
1745418784.8267305,tick,"{'v1': 3050, 'v2': 6100, 'v3': 9150}"
1745418784.826734,tick,"{'v1': 3051, 'v2': 6102, 'v3': 9153}"
1745418784.8267527,tick,"{'v1': 3052, 'v2': 6104, 'v3': 9156}"
1745418784.8267562,tick,"{'v1': 3053, 'v2': 6106, 'v3': 9159}"
1745418784.82676,tick,"{'v1': 3054, 'v2': 6108, 'v3': 9162}"
1745418784.8267636,tick,"{'v1': 3055, 'v2': 6110, 'v3': 9165}"
1745418784.8267672,tick,"{'v1': 3056, 'v2': 6112, 'v3': 9168}"
1745418784.8267708,tick,"{'v1': 3057, 'v2': 6114, 'v3': 9171}"
1745418784.8267744,tick,"{'v1': 3058, 'v2': 6116, 'v3': 9174}"
1745418784.826778,tick,"{'v1': 3059, 'v2': 6118, 'v3': 9177}"
1745418784.8267813,tick,"{'v1': 3060, 'v2': 6120, 'v3': 9180}"
1745418784.8267848,tick,"{'v1': 3061, 'v2': 6122, 'v3': 9183}"
1745418784.8268013,tick,"{'v1': 3062, 'v2': 6124, 'v3': 9186}"
1745418784.8268049,tick,"{'v1': 3063, 'v2': 6126, 'v3': 9189}"
1745418784.8268087,tick,"{'v1': 3064, 'v2': 6128, 'v3': 9192}"
1745418784.8268118,tick,"{'v1': 3065, 'v2': 6130, 'v3': 9195}"
1745418784.8268151,tick,"{'v1': 3066, 'v2': 6132, 'v3': 9198}"
1745418784.8268187,tick,"{'v1': 3067, 'v2': 6134, 'v3': 9201}"
1745418784.8268223,tick,"{'v1': 3068, 'v2': 6136, 'v3': 9204}"
1745418784.8268256,tick,"{'v1': 3069, 'v2': 6138, 'v3': 9207}"
1745418784.8268292,tick,"{'v1': 3070, 'v2': 6140, 'v3': 9210}"
1745418784.8268325,tick,"{'v1': 3071, 'v2': 6142, 'v3': 9213}"
1745418784.826836,tick,"{'v1': 3072, 'v2': 6144, 'v3': 9216}"
1745418784.82684,tick,"{'v1': 3073, 'v2': 6146, 'v3': 9219}"
1745418784.8268435,tick,"{'v1': 3074, 'v2': 6148, 'v3': 9222}"
1745418784.826847,tick,"{'v1': 3075, 'v2': 6150, 'v3': 9225}"
1745418784.8268504,tick,"{'v1': 3076, 'v2': 6152, 'v3': 9228}"
1745418784.826854,tick,"{'v1': 3077, 'v2': 6154, 'v3': 9231}"
1745418784.8268576,tick,"{'v1': 3078, 'v2': 6156, 'v3': 9234}"
1745418784.826861,tick,"{'v1': 3079, 'v2': 6158, 'v3': 9237}"
1745418784.8268645,tick,"{'v1': 3080, 'v2': 6160, 'v3': 9240}"
1745418784.8268678,tick,"{'v1': 3081, 'v2': 6162, 'v3': 9243}"
1745418784.8268714,tick,"{'v1': 3082, 'v2': 6164, 'v3': 9246}"
1745418784.8268747,tick,"{'v1': 3083, 'v2': 6166, 'v3': 9249}"
1745418784.8268783,tick,"{'v1': 3084, 'v2': 6168, 'v3': 9252}"
1745418784.826882,tick,"{'v1': 3085, 'v2': 6170, 'v3': 9255}"
1745418784.8268852,tick,"{'v1': 3086, 'v2': 6172, 'v3': 9258}"
1745418784.8268888,tick,"{'v1': 3087, 'v2': 6174, 'v3': 9261}"
1745418784.8268921,tick,"{'v1': 3088, 'v2': 6176, 'v3': 9264}"
1745418784.8268957,tick,"{'v1': 3089, 'v2': 6178, 'v3': 9267}"
1745418784.8268993,tick,"{'v1': 3090, 'v2': 6180, 'v3': 9270}"
1745418784.8269029,tick,"{'v1': 3091, 'v2': 6182, 'v3': 9273}"
1745418784.8269064,tick,"{'v1': 3092, 'v2': 6184, 'v3': 9276}"
1745418784.8269098,tick,"{'v1': 3093, 'v2': 6186, 'v3': 9279}"
1745418784.8269134,tick,"{'v1': 3094, 'v2': 6188, 'v3': 9282}"
1745418784.826917,tick,"{'v1': 3095, 'v2': 6190, 'v3': 9285}"
1745418784.8269203,tick,"{'v1': 3096, 'v2': 6192, 'v3': 9288}"
1745418784.8269238,tick,"{'v1': 3097, 'v2': 6194, 'v3': 9291}"
1745418784.8269274,tick,"{'v1': 3098, 'v2': 6196, 'v3': 9294}"
1745418784.8269308,tick,"{'v1': 3099, 'v2': 6198, 'v3': 9297}"
1745418784.8269343,tick,"{'v1': 3100, 'v2': 6200, 'v3': 9300}"
1745418784.826938,tick,"{'v1': 3101, 'v2': 6202, 'v3': 9303}"
1745418784.8269413,tick,"{'v1': 3102, 'v2': 6204, 'v3': 9306}"
1745418784.8269448,tick,"{'v1': 3103, 'v2': 6206, 'v3': 9309}"
1745418784.8269482,tick,"{'v1': 3104, 'v2': 6208, 'v3': 9312}"
1745418784.8269517,tick,"{'v1': 3105, 'v2': 6210, 'v3': 9315}"
1745418784.8269553,tick,"{'v1': 3106, 'v2': 6212, 'v3': 9318}"
1745418784.8269587,tick,"{'v1': 3107, 'v2': 6214, 'v3': 9321}"
1745418784.8269622,tick,"{'v1': 3108, 'v2': 6216, 'v3': 9324}"
1745418784.8269658,tick,"{'v1': 3109, 'v2': 6218, 'v3': 9327}"
1745418784.8269691,tick,"{'v1': 3110, 'v2': 6220, 'v3': 9330}"
1745418784.8269727,tick,"{'v1': 3111, 'v2': 6222, 'v3': 9333}"
1745418784.826976,tick,"{'v1': 3112, 'v2': 6224, 'v3': 9336}"
1745418784.8269796,tick,"{'v1': 3113, 'v2': 6226, 'v3': 9339}"
1745418784.826983,tick,"{'v1': 3114, 'v2': 6228, 'v3': 9342}"
1745418784.8269866,tick,"{'v1': 3115, 'v2': 6230, 'v3': 9345}"
1745418784.82699,tick,"{'v1': 3116, 'v2': 6232, 'v3': 9348}"
1745418784.8269932,tick,"{'v1': 3117, 'v2': 6234, 'v3': 9351}"
1745418784.8269968,tick,"{'v1': 3118, 'v2': 6236, 'v3': 9354}"
1745418784.8270001,tick,"{'v1': 3119, 'v2': 6238, 'v3': 9357}"
1745418784.8270037,tick,"{'v1': 3120, 'v2': 6240, 'v3': 9360}"
1745418784.827007,tick,"{'v1': 3121, 'v2': 6242, 'v3': 9363}"
1745418784.8270106,tick,"{'v1': 3122, 'v2': 6244, 'v3': 9366}"
1745418784.827014,tick,"{'v1': 3123, 'v2': 6246, 'v3': 9369}"
1745418784.8270175,tick,"{'v1': 3124, 'v2': 6248, 'v3': 9372}"
1745418784.827021,tick,"{'v1': 3125, 'v2': 6250, 'v3': 9375}"
1745418784.8270247,tick,"{'v1': 3126, 'v2': 6252, 'v3': 9378}"
1745418784.827033,tick,"{'v1': 3127, 'v2': 6254, 'v3': 9381}"
1745418784.827037,tick,"{'v1': 3128, 'v2': 6256, 'v3': 9384}"
1745418784.8270407,tick,"{'v1': 3129, 'v2': 6258, 'v3': 9387}"
1745418784.8270442,tick,"{'v1': 3130, 'v2': 6260, 'v3': 9390}"
1745418784.8270478,tick,"{'v1': 3131, 'v2': 6262, 'v3': 9393}"
1745418784.8270512,tick,"{'v1': 3132, 'v2': 6264, 'v3': 9396}"
1745418784.8270547,tick,"{'v1': 3133, 'v2': 6266, 'v3': 9399}"
1745418784.8270583,tick,"{'v1': 3134, 'v2': 6268, 'v3': 9402}"
1745418784.8270621,tick,"{'v1': 3135, 'v2': 6270, 'v3': 9405}"
1745418784.8270652,tick,"{'v1': 3136, 'v2': 6272, 'v3': 9408}"
1745418784.827069,tick,"{'v1': 3137, 'v2': 6274, 'v3': 9411}"
1745418784.8270721,tick,"{'v1': 3138, 'v2': 6276, 'v3': 9414}"
1745418784.827076,tick,"{'v1': 3139, 'v2': 6278, 'v3': 9417}"
1745418784.827079,tick,"{'v1': 3140, 'v2': 6280, 'v3': 9420}"
1745418784.8270826,tick,"{'v1': 3141, 'v2': 6282, 'v3': 9423}"
1745418784.827086,tick,"{'v1': 3142, 'v2': 6284, 'v3': 9426}"
1745418784.8270895,tick,"{'v1': 3143, 'v2': 6286, 'v3': 9429}"
1745418784.8270934,tick,"{'v1': 3144, 'v2': 6288, 'v3': 9432}"
1745418784.827097,tick,"{'v1': 3145, 'v2': 6290, 'v3': 9435}"
1745418784.8271003,tick,"{'v1': 3146, 'v2': 6292, 'v3': 9438}"
1745418784.8271034,tick,"{'v1': 3147, 'v2': 6294, 'v3': 9441}"
1745418784.8271072,tick,"{'v1': 3148, 'v2': 6296, 'v3': 9444}"
1745418784.8271108,tick,"{'v1': 3149, 'v2': 6298, 'v3': 9447}"
1745418784.8271143,tick,"{'v1': 3150, 'v2': 6300, 'v3': 9450}"
1745418784.827118,tick,"{'v1': 3151, 'v2': 6302, 'v3': 9453}"
1745418784.8271213,tick,"{'v1': 3152, 'v2': 6304, 'v3': 9456}"
1745418784.8271248,tick,"{'v1': 3153, 'v2': 6306, 'v3': 9459}"
1745418784.8271282,tick,"{'v1': 3154, 'v2': 6308, 'v3': 9462}"
1745418784.8271317,tick,"{'v1': 3155, 'v2': 6310, 'v3': 9465}"
1745418784.8271353,tick,"{'v1': 3156, 'v2': 6312, 'v3': 9468}"
1745418784.8271387,tick,"{'v1': 3157, 'v2': 6314, 'v3': 9471}"
1745418784.8271422,tick,"{'v1': 3158, 'v2': 6316, 'v3': 9474}"
1745418784.8271456,tick,"{'v1': 3159, 'v2': 6318, 'v3': 9477}"
1745418784.8271494,tick,"{'v1': 3160, 'v2': 6320, 'v3': 9480}"
1745418784.8271527,tick,"{'v1': 3161, 'v2': 6322, 'v3': 9483}"
1745418784.827156,tick,"{'v1': 3162, 'v2': 6324, 'v3': 9486}"
1745418784.8271596,tick,"{'v1': 3163, 'v2': 6326, 'v3': 9489}"
1745418784.827163,tick,"{'v1': 3164, 'v2': 6328, 'v3': 9492}"
1745418784.8271666,tick,"{'v1': 3165, 'v2': 6330, 'v3': 9495}"
1745418784.8271701,tick,"{'v1': 3166, 'v2': 6332, 'v3': 9498}"
1745418784.8271735,tick,"{'v1': 3167, 'v2': 6334, 'v3': 9501}"
1745418784.827177,tick,"{'v1': 3168, 'v2': 6336, 'v3': 9504}"
1745418784.8271804,tick,"{'v1': 3169, 'v2': 6338, 'v3': 9507}"
1745418784.827184,tick,"{'v1': 3170, 'v2': 6340, 'v3': 9510}"
1745418784.8271875,tick,"{'v1': 3171, 'v2': 6342, 'v3': 9513}"
1745418784.8271909,tick,"{'v1': 3172, 'v2': 6344, 'v3': 9516}"
1745418784.8271945,tick,"{'v1': 3173, 'v2': 6346, 'v3': 9519}"
1745418784.827198,tick,"{'v1': 3174, 'v2': 6348, 'v3': 9522}"
1745418784.8272014,tick,"{'v1': 3175, 'v2': 6350, 'v3': 9525}"
1745418784.8272047,tick,"{'v1': 3176, 'v2': 6352, 'v3': 9528}"
1745418784.8272083,tick,"{'v1': 3177, 'v2': 6354, 'v3': 9531}"
1745418784.8272119,tick,"{'v1': 3178, 'v2': 6356, 'v3': 9534}"
1745418784.8272154,tick,"{'v1': 3179, 'v2': 6358, 'v3': 9537}"
1745418784.827219,tick,"{'v1': 3180, 'v2': 6360, 'v3': 9540}"
1745418784.8272223,tick,"{'v1': 3181, 'v2': 6362, 'v3': 9543}"
1745418784.827226,tick,"{'v1': 3182, 'v2': 6364, 'v3': 9546}"
1745418784.8272293,tick,"{'v1': 3183, 'v2': 6366, 'v3': 9549}"
1745418784.8272328,tick,"{'v1': 3184, 'v2': 6368, 'v3': 9552}"
1745418784.8272364,tick,"{'v1': 3185, 'v2': 6370, 'v3': 9555}"
1745418784.82724,tick,"{'v1': 3186, 'v2': 6372, 'v3': 9558}"
1745418784.8272433,tick,"{'v1': 3187, 'v2': 6374, 'v3': 9561}"
1745418784.827247,tick,"{'v1': 3188, 'v2': 6376, 'v3': 9564}"
1745418784.8272502,tick,"{'v1': 3189, 'v2': 6378, 'v3': 9567}"
1745418784.8272538,tick,"{'v1': 3190, 'v2': 6380, 'v3': 9570}"
1745418784.8272574,tick,"{'v1': 3191, 'v2': 6382, 'v3': 9573}"
1745418784.827261,tick,"{'v1': 3192, 'v2': 6384, 'v3': 9576}"
1745418784.8272643,tick,"{'v1': 3193, 'v2': 6386, 'v3': 9579}"
1745418784.827268,tick,"{'v1': 3194, 'v2': 6388, 'v3': 9582}"
1745418784.8272715,tick,"{'v1': 3195, 'v2': 6390, 'v3': 9585}"
1745418784.8272748,tick,"{'v1': 3196, 'v2': 6392, 'v3': 9588}"
1745418784.8272784,tick,"{'v1': 3197, 'v2': 6394, 'v3': 9591}"
1745418784.8272817,tick,"{'v1': 3198, 'v2': 6396, 'v3': 9594}"
1745418784.8272853,tick,"{'v1': 3199, 'v2': 6398, 'v3': 9597}"
1745418784.8272889,tick,"{'v1': 3200, 'v2': 6400, 'v3': 9600}"
1745418784.8272924,tick,"{'v1': 3201, 'v2': 6402, 'v3': 9603}"
1745418784.8272958,tick,"{'v1': 3202, 'v2': 6404, 'v3': 9606}"
1745418784.8272994,tick,"{'v1': 3203, 'v2': 6406, 'v3': 9609}"
1745418784.827303,tick,"{'v1': 3204, 'v2': 6408, 'v3': 9612}"
1745418784.8273063,tick,"{'v1': 3205, 'v2': 6410, 'v3': 9615}"
1745418784.8273098,tick,"{'v1': 3206, 'v2': 6412, 'v3': 9618}"
1745418784.8273132,tick,"{'v1': 3207, 'v2': 6414, 'v3': 9621}"
1745418784.8273168,tick,"{'v1': 3208, 'v2': 6416, 'v3': 9624}"
